STATION,NAME,DATE,YEAR,MONTH,DAY,PRCP,TAVG,TMAX,TMIN
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-20,2001,8,20,0.0,81,88.0,71.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-21,2001,8,21,0.0,80,89.0,69.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-22,2001,8,22,0.0,81,88.0,70.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-23,2001,8,23,0.0,80,89.0,69.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-24,2001,8,24,0.0,84,99.0,70.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-25,2001,8,25,0.0,85,95.0,75.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-26,2001,8,26,0.0,83,89.0,80.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-27,2001,8,27,0.0,82,87.0,78.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-28,2001,8,28,0.0,82,87.0,76.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-29,2001,8,29,0.0,82,87.5,77.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-30,2001,8,30,0.0,82,88.0,77.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-08-31,2001,8,31,0.0,82,87.0,78.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-01,2001,9,1,0.0,83,88.0,78.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-02,2001,9,2,0.0,83,87.0,79.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-03,2001,9,3,0.0,83,88.0,78.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-04,2001,9,4,0.0,84,89.0,78.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-05,2001,9,5,0.0,82,91.5,72.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-06,2001,9,6,0.0,85,94.0,73.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-07,2001,9,7,0.0,82,87.0,75.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-08,2001,9,8,0.0,80,86.0,73.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-09,2001,9,9,0.0,79,86.75,71.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-10,2001,9,10,0.0,79,87.5,69.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-11,2001,9,11,0.0,78,88.25,70.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-12,2001,9,12,0.0,79,89.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-13,2001,9,13,0.0,79,87.0,69.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-14,2001,9,14,0.0,80,85.0,69.66666666666667
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-15,2001,9,15,0.0,78,85.0,70.33333333333333
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-16,2001,9,16,0.0,78,85.0,71.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-17,2001,9,17,0.0,77,84.0,66.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-18,2001,9,18,0.0,76,85.0,65.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-19,2001,9,19,0.0,78,85.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-20,2001,9,20,0.0,82,85.0,77.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-21,2001,9,21,0.0,82,85.0,79.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-22,2001,9,22,0.0,80,85.0,75.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-23,2001,9,23,0.0,82,88.0,72.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-24,2001,9,24,0.0,81,86.0,70.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-25,2001,9,25,0.0,81,86.0,73.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-26,2001,9,26,0.0,82,89.0,77.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-27,2001,9,27,0.0,81,87.0,76.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-28,2001,9,28,0.0,80,84.0,76.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-29,2001,9,29,0.0,78,83.0,75.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-09-30,2001,9,30,0.0,78,83.0,75.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-01,2001,10,1,0.0,77,83.0,71.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-02,2001,10,2,0.0,76,82.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-03,2001,10,3,0.0,74,82.0,63.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-04,2001,10,4,0.0,74,83.0,64.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-05,2001,10,5,0.0,75,83.0,66.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-06,2001,10,6,0.0,75,83.0,66.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-07,2001,10,7,0.0,75,83.0,65.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-08,2001,10,8,0.0,75,84.0,65.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-09,2001,10,9,0.0,77,85.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-10,2001,10,10,0.0,77,83.0,68.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-11,2001,10,11,0.12,76,81.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-12,2001,10,12,0.0,74,82.0,66.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-13,2001,10,13,0.0,74,83.0,64.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-14,2001,10,14,0.0,75,85.0,64.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-15,2001,10,15,0.0,74,81.0,66.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-16,2001,10,16,0.0,74,81.0,64.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-17,2001,10,17,0.0,76,81.0,61.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-18,2001,10,18,0.0,73,79.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-19,2001,10,19,0.0,72,79.5,62.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-20,2001,10,20,0.0,71,80.0,61.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-21,2001,10,21,0.12,70,79.0,61.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-22,2001,10,22,0.2,74,80.0,60.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-23,2001,10,23,0.0,72,81.0,60.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-24,2001,10,24,0.0,75,81.0,69.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-25,2001,10,25,0.0,74,79.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-26,2001,10,26,0.0,73,78.0,70.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-27,2001,10,27,0.0,72,76.5,69.25
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-28,2001,10,28,0.0,70,75.0,68.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-29,2001,10,29,0.0,71,74.0,67.75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-30,2001,10,30,0.0,70,75.0,67.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-10-31,2001,10,31,0.0,71,76.0,62.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-01,2001,11,1,0.0,67,75.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-02,2001,11,2,0.0,67,76.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-03,2001,11,3,0.0,69,80.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-04,2001,11,4,0.0,71,85.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-05,2001,11,5,0.0,65,81.33333333333333,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-06,2001,11,6,0.0,65,77.66666666666667,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-07,2001,11,7,0.0,69,74.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-08,2001,11,8,0.0,66,75.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-09,2001,11,9,0.0,66,75.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-10,2001,11,10,0.0,70,75.5,60.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-11,2001,11,11,0.0,72,76.0,69.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-12,2001,11,12,0.0,71,77.0,63.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-13,2001,11,13,0.0,68,78.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-14,2001,11,14,0.0,69,79.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-15,2001,11,15,0.0,67,77.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-16,2001,11,16,0.0,71,77.0,51.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-17,2001,11,17,0.0,69,73.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-18,2001,11,18,0.0,65,69.0,50.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-19,2001,11,19,0.0,60,68.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-20,2001,11,20,0.0,60,72.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-21,2001,11,21,0.0,65,76.0,54.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-22,2001,11,22,0.0,63,65.0,61.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-23,2001,11,23,0.0,62,68.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-24,2001,11,24,0.0,60,69.0,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-25,2001,11,25,0.02,62,70.0,53.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-26,2001,11,26,0.04,62,68.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-27,2001,11,27,0.02,61,72.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-28,2001,11,28,0.0,65,75.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-29,2001,11,29,0.0,63,73.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-11-30,2001,11,30,0.16,63,70.0,52.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-01,2001,12,1,1.42,61,66.0,53.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-02,2001,12,2,0.0,60,65.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-03,2001,12,3,0.0,58,66.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-04,2001,12,4,1.34,61,65.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-05,2001,12,5,0.35,59,64.0,53.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-06,2001,12,6,0.0,57,63.0,51.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-07,2001,12,7,0.24,56,64.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-08,2001,12,8,0.0,59,65.0,49.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-09,2001,12,9,0.0,57,67.0,49.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-10,2001,12,10,0.0,60,69.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-11,2001,12,11,0.0,60,69.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-12,2001,12,12,0.0,60,68.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-13,2001,12,13,0.0,57,67.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-14,2001,12,14,0.0,56,66.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-15,2001,12,15,0.0,59,67.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-16,2001,12,16,0.0,56,68.0,47.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-17,2001,12,17,0.0,56,69.0,45.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-18,2001,12,18,0.0,58,68.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-19,2001,12,19,0.0,59,63.5,45.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-20,2001,12,20,0.0,54,59.0,47.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-21,2001,12,21,0.0,54,60.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-22,2001,12,22,0.0,52,63.0,45.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-23,2001,12,23,0.0,55,67.0,41.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-24,2001,12,24,0.0,56,69.0,44.25
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-25,2001,12,25,0.0,57,73.0,47.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-26,2001,12,26,0.0,59,72.0,50.75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-27,2001,12,27,0.0,62,76.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-28,2001,12,28,0.0,61,65.0,51.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-29,2001,12,29,0.03,60,65.0,48.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-30,2001,12,30,0.0,56,65.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2001-12-31,2001,12,31,0.0,58,64.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-01,2002,1,1,0.0,55,67.0,46.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-02,2002,1,2,0.0,53,63.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-03,2002,1,3,0.35,54,59.0,41.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-04,2002,1,4,0.02,49,61.0,39.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-05,2002,1,5,0.0,54,62.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-06,2002,1,6,0.28,50,59.0,47.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-07,2002,1,7,1.1,50,56.0,49.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-08,2002,1,8,0.2,55,61.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-09,2002,1,9,0.2,52,58.0,49.75
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-10,2002,1,10,0.0,54,59.0,48.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-11,2002,1,11,0.16,55,60.0,47.25
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-12,2002,1,12,0.0,53,62.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-13,2002,1,13,0.0,53,62.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-14,2002,1,14,0.0,53,62.0,44.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-15,2002,1,15,0.03,56,63.0,45.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-16,2002,1,16,0.0,55,64.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-17,2002,1,17,0.0,54,65.0,42.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-18,2002,1,18,0.0,57,64.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-19,2002,1,19,0.0,58,64.0,46.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-20,2002,1,20,0.0,57,64.0,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-21,2002,1,21,0.0,59,63.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-22,2002,1,22,0.01,59,63.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-23,2002,1,23,0.08,58,65.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-24,2002,1,24,0.0,56,66.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-25,2002,1,25,0.0,56,67.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-26,2002,1,26,0.0,56,64.0,49.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-27,2002,1,27,0.0,60,64.0,53.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-28,2002,1,28,0.0,60,64.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-29,2002,1,29,0.0,61,65.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-30,2002,1,30,0.0,59,65.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-01-31,2002,1,31,0.0,57,64.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-01,2002,2,1,0.0,56,63.0,42.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-02,2002,2,2,0.0,60,63.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-03,2002,2,3,0.0,60,65.0,56.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-04,2002,2,4,0.0,61,66.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-05,2002,2,5,0.0,62,66.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-06,2002,2,6,0.0,62,66.0,58.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-07,2002,2,7,0.0,61,66.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-08,2002,2,8,0.0,61,68.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-09,2002,2,9,0.0,62,70.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-10,2002,2,10,0.04,57,63.0,52.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-11,2002,2,11,0.87,58,64.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-12,2002,2,12,0.43,58,64.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-13,2002,2,13,0.24,60,64.0,50.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-14,2002,2,14,0.0,57,66.0,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-15,2002,2,15,0.0,58,68.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-16,2002,2,16,0.0,59,65.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-17,2002,2,17,0.0,62,65.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-18,2002,2,18,0.0,61,65.0,53.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-19,2002,2,19,0.0,58,68.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-20,2002,2,20,0.0,58,72.5,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-21,2002,2,21,0.0,60,77.0,46.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-22,2002,2,22,0.0,61,67.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-23,2002,2,23,0.0,63,79.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-24,2002,2,24,0.08,60,66.0,51.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-25,2002,2,25,0.0,61,65.0,53.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-26,2002,2,26,0.0,59,63.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-27,2002,2,27,0.0,55,65.0,43.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-02-28,2002,2,28,0.0,59,65.0,53.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-01,2002,3,1,0.0,61,65.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-02,2002,3,2,0.0,61,68.0,55.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-03,2002,3,3,0.0,61,67.0,55.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-04,2002,3,4,0.0,60,67.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-05,2002,3,5,0.0,61,67.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-06,2002,3,6,0.0,64,73.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-07,2002,3,7,0.0,68,80.0,62.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-08,2002,3,8,0.0,69,83.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-09,2002,3,9,0.0,69,81.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-10,2002,3,10,0.0,68,80.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-11,2002,3,11,0.0,64,76.0,54.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-12,2002,3,12,0.0,61,72.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-13,2002,3,13,0.0,62,71.0,53.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-14,2002,3,14,0.0,62,70.0,51.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-15,2002,3,15,0.0,60,69.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-16,2002,3,16,0.0,62,67.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-17,2002,3,17,0.0,63,68.0,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-18,2002,3,18,0.0,63,72.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-19,2002,3,19,0.0,63,69.0,54.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-20,2002,3,20,0.0,63,69.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-21,2002,3,21,0.0,64,70.0,60.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-22,2002,3,22,0.0,64,71.0,55.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-23,2002,3,23,0.0,62,76.0,51.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-24,2002,3,24,0.0,65,81.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-25,2002,3,25,0.0,62,67.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-26,2002,3,26,0.08,58,66.0,50.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-27,2002,3,27,0.0,58,65.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-28,2002,3,28,0.03,59,65.0,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-29,2002,3,29,0.12,60,65.0,55.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-30,2002,3,30,0.01,59,65.0,47.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-03-31,2002,3,31,0.0,62,67.0,57.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-01,2002,4,1,0.0,59,65.0,48.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-02,2002,4,2,0.2,59,66.5,49.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-03,2002,4,3,0.04,61,68.0,50.5
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-04,2002,4,4,0.0,65,68.2,52.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-05,2002,4,5,0.0,70,68.4,53.4
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-06,2002,4,6,0.0,66,68.6,54.8
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-07,2002,4,7,0.0,64,68.8,56.2
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-08,2002,4,8,0.0,64,69.0,57.6
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-09,2002,4,9,0.0,65,70.0,59.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-10,2002,4,10,0.0,65,74.0,57.333333333333336
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-11,2002,4,11,0.0,68,79.0,55.666666666666664
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-12,2002,4,12,0.0,69,84.0,54.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-13,2002,4,13,0.0,71,86.0,56.0
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",2002-04-14,2002,4,14,0.0,81,103.0,61.0
